sequenceID,min.log.lambda,max.log.lambda
H3K27ac-H3K4me3_TDHAM_BP/samples/nTC9_H3K27ac/S00RD7_McGill/problems/chr5:49600000-91636128,7.488965527,Inf
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,13.88204373,15.57431169
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.5998354,12.81774579
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3529433,Inf
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645,13.54387968,14.67774376
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,18.50042576,Inf
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.3951964,18.26599999
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.6939366,16.38303163
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,17.56333785,Inf
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.45303339,15.33045825
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,15.7853129,18.71497968
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149004460-149459645,12.50982914,15.71742173
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149509645-205922707,12.67119815,Inf
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.25941939,17.44609533
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr20:34947085-61091437,15.36353975,17.81242156
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr4:9324642-31820917,14.63431875,20.00297649
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr7:282484-50370631,15.33686746,17.11458112
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr8:7524649-12091854,19.19918572,Inf
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr9:10000-39663686,12.3587775,15.5486733
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:148734147-148954460,15.32338586,17.5648971
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149004460-149459645,13.65620912,13.72296924
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149509645-205922707,12.88754724,Inf
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr15:77912000-82829645,13.77671077,16.61295568
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr20:34947085-61091437,15.54823945,16.05688597
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr4:9324642-31820917,15.20616288,15.69855044
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr7:282484-50370631,14.39403761,15.40949884
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr8:7524649-12091854,17.8537818,Inf
H3K27me3_RL_cancer/samples/BT245/p6/problems/chr9:10000-39663686,12.0466287,14.83437406
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:148734147-148954460,14.236305,18.29058392
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149004460-149459645,13.1785524,15.85450932
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149509645-205922707,13.51455373,Inf
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr15:77912000-82829645,13.18321597,16.56735696
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr20:34947085-61091437,14.39594451,16.65229929
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr4:9324642-31820917,17.71001862,18.18867442
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr7:282484-50370631,13.99660164,17.2206789
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr8:7524649-12091854,16.62131791,Inf
H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr9:10000-39663686,12.60727666,Inf
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:148734147-148954460,15.94199732,17.47428799
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149004460-149459645,12.97719357,13.70988466
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149509645-205922707,12.45319695,Inf
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr15:77912000-82829645,14.74793306,17.61601804
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr20:34947085-61091437,15.10007121,18.44868185
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr4:9324642-31820917,18.17406176,19.87374734
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr7:282484-50370631,15.76372706,18.02948217
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr8:7524649-12091854,17.67626367,Inf
H3K27me3_RL_cancer/samples/BT416/p8/problems/chr9:10000-39663686,13.4227679,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:148734147-148954460,13.64635371,16.77249313
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149004460-149459645,11.69915851,14.75844287
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149509645-205922707,10.67006436,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr15:77912000-82829645,12.40732361,15.53166649
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr20:34947085-61091437,11.76049665,13.10516787
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr4:9324642-31820917,13.94001,18.22845001
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr7:282484-50370631,17.67597592,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr8:7524649-12091854,16.64811513,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr9:10000-39663686,11.0844531,13.95079416
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:148734147-148954460,14.93898822,17.14120849
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645,13.490811,16.57721082
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149509645-205922707,11.90303124,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr15:77912000-82829645,13.61933862,16.53824053
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437,14.21376958,16.60255833
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr4:9324642-31820917,15.39536912,18.8715814
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr7:282484-50370631,18.20876959,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr8:7524649-12091854,17.6938836,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr9:10000-39663686,12.13927171,15.2948857
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:148734147-148954460,15.40156321,17.60710981
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645,11.36922138,14.6787192
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149509645-205922707,11.49002278,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr15:77912000-82829645,12.64729566,13.48452433
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437,14.55767248,15.89154464
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr4:9324642-31820917,14.82297137,18.3825686
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr7:282484-50370631,14.50988736,15.88511325
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr8:7524649-12091854,18.34384627,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr9:10000-39663686,12.74654844,15.59324392
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:148734147-148954460,16.28209208,19.12630983
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645,12.29541591,16.375629
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149509645-205922707,10.7119522,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr15:77912000-82829645,12.24680518,14.73433228
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437,14.92158123,15.78253423
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr4:9324642-31820917,14.18698502,20.07156925
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr7:282484-50370631,13.99086352,15.33375312
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr8:7524649-12091854,19.30467449,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr9:10000-39663686,13.13668828,15.79753728
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:148734147-148954460,15.47881014,18.38890908
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645,13.53072475,16.98378435
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149509645-205922707,11.52276672,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr15:77912000-82829645,13.8806654,17.09637267
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437,14.31510174,17.14456011
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr4:9324642-31820917,15.65738465,20.09106875
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr7:282484-50370631,19.63535742,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr8:7524649-12091854,18.84896639,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr9:10000-39663686,12.62740712,15.81145019
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:148734147-148954460,15.91381864,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645,11.98482356,14.97657426
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149509645-205922707,11.95416658,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr15:77912000-82829645,14.94306501,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437,17.96011857,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr4:9324642-31820917,15.57112194,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr7:282484-50370631,12.79010228,15.05991218
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr8:7524649-12091854,11.81181048,14.72429114
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr9:10000-39663686,12.24723056,14.78032141
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:148734147-148954460,17.01735449,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149004460-149459645,11.81974471,15.23558584
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149509645-205922707,12.02231341,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr15:77912000-82829645,16.80351528,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr20:34947085-61091437,17.31929628,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr4:9324642-31820917,17.37286569,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr7:282484-50370631,13.58393128,16.12228103
H3K27me3_RL_cancer/samples/G477/p6/problems/chr8:7524649-12091854,12.71895622,15.76091136
H3K27me3_RL_cancer/samples/G477/p6/problems/chr9:10000-39663686,13.85516549,16.05295294
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:148734147-148954460,15.87390615,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149004460-149459645,13.16743932,13.57749531
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149509645-205922707,11.36909087,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr15:77912000-82829645,14.24272919,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr20:34947085-61091437,17.85984189,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr4:9324642-31820917,14.92461712,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr7:282484-50370631,12.13737409,14.44775767
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr8:7524649-12091854,11.5971485,13.67199404
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr9:10000-39663686,11.3293356,13.71376709
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:148734147-148954460,15.25474811,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149004460-149459645,13.63789789,16.45910956
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149509645-205922707,11.19377415,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr15:77912000-82829645,14.84240553,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr20:34947085-61091437,10.93191343,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr4:9324642-31820917,13.98963982,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr7:282484-50370631,12.03996282,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr8:7524649-12091854,12.09917676,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr9:10000-39663686,17.22993731,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:148734147-148954460,15.08340524,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149004460-149459645,12.11072341,16.13225539
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149509645-205922707,11.4062593,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr15:77912000-82829645,12.88793448,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr20:34947085-61091437,14.00115537,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr4:9324642-31820917,14.82415418,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr7:282484-50370631,14.34278497,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr8:7524649-12091854,13.58780467,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr9:10000-39663686,16.0015521,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:148734147-148954460,16.51728377,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149004460-149459645,10.81040045,14.40088486
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149509645-205922707,13.76640001,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr15:77912000-82829645,16.2888066,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr20:34947085-61091437,13.67931578,14.74099726
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr4:9324642-31820917,17.04393972,17.16755527
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr7:282484-50370631,16.42830564,16.48454179
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr8:7524649-12091854,14.64815734,17.05375516
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr9:10000-39663686,12.85265355,15.526526
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:148734147-148954460,16.03587813,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149004460-149459645,12.53755595,15.56402985
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149509645-205922707,13.50274614,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr15:77912000-82829645,15.16728438,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr20:34947085-61091437,11.86315556,12.72321672
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr4:9324642-31820917,13.70049593,15.63708466
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr7:282484-50370631,14.32104789,14.83157656
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr8:7524649-12091854,12.89877666,15.72399991
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr9:10000-39663686,11.49117839,14.46891532
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:148734147-148954460,16.99619216,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149004460-149459645,14.03911207,14.79978737
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149509645-205922707,13.19656579,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr15:77912000-82829645,16.21339315,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr20:34947085-61091437,16.95515323,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr4:9324642-31820917,14.38486087,14.90935559
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr7:282484-50370631,14.7630685,16.39121424
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr8:7524649-12091854,14.01311853,17.04277212
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr9:10000-39663686,13.2416341,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:148734147-148954460,17.96033636,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149004460-149459645,13.72150879,16.67240694
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149509645-205922707,11.92137004,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr15:77912000-82829645,17.46843412,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr20:34947085-61091437,15.04139717,16.06870658
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr4:9324642-31820917,16.04892792,16.44324218
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr7:282484-50370631,17.24480668,17.54413672
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr8:7524649-12091854,14.84939936,17.25518688
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr9:10000-39663686,13.36729408,Inf
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr10:18024675-38818835,10.53158401,10.57133283
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr14:19050000-107289540,14.89160952,Inf
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000,10.86801614,11.88801404
H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128,13.35790749,Inf
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.04129656,10.15514802
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.89564175,11.84405287
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.765174975,10.16679046
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.443757863,10.60150647
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr10:18024675-38818835,11.90290747,12.28912551
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr14:19050000-107289540,12.12509299,13.36277085
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270,10.37682602,11.56764163
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961,11.38357566,12.03179833
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:75452279-190000000,10.98936495,11.93319712
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:9324642-31820917,10.33140407,10.99450204
H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr5:49600000-91636128,11.46066619,Inf
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr10:18024675-38818835,11.43555617,11.63650065
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr14:19050000-107289540,12.45041627,12.51493811
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270,10.99615225,11.47638921
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961,12.0200239,12.27261001
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:75452279-190000000,10.84139491,12.19212258
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:9324642-31820917,12.58220208,Inf
H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr5:49600000-91636128,11.1145906,11.13889556
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr10:18024675-38818835,9.580617352,11.26318121
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr14:19050000-107289540,10.33656405,11.03732736
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270,10.25490586,10.63863302
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961,8.427992362,10.62674952
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:75452279-190000000,9.251458566,10.83805371
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:9324642-31820917,9.323990058,10.01875041
H3K27me3_TDH_some/samples/ips/MS032901/problems/chr5:49600000-91636128,9.336293669,11.36705004
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr10:18024675-38818835,9.935594932,11.22875079
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr14:19050000-107289540,9.879751128,11.48633585
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:60000-66170270,10.48724397,11.01157126
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961,8.510990006,10.51687975
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr4:75452279-190000000,9.357975494,11.44715096
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr4:9324642-31820917,9.034177448,9.758423682
H3K27me3_TDH_some/samples/ips/MS033001/problems/chr5:49600000-91636128,9.564388231,11.65552846
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr10:18024675-38818835,10.35009396,12.0521376
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr14:19050000-107289540,11.36309625,12.63928837
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270,10.89002284,11.05689674
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961,9.299722524,11.39098235
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr4:75452279-190000000,10.29675919,11.93241114
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr4:9324642-31820917,10.4802786,10.82096935
H3K27me3_TDH_some/samples/ips/MS033101/problems/chr5:49600000-91636128,10.780835,12.74203011
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr1:3995268-13052998,8.918396663,11.83698006
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835,8.518539476,13.38668521
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472,10.03295906,12.14869839
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,8.663495289,12.85333666
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:37856694-109373470,9.659589369,11.94961312
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:7239876-34856694,8.558338664,13.71817259
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr13:19020000-86760324,8.495909511,10.73598096
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr14:19000000-107289540,8.66545342,11.82787797
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr15:29209443-82829645,10.29720209,10.91790053
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr16:46385801-88389383,8.4550329,12.38118733
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:34725848-62410760,7.929042807,12.51492747
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:62460760-77546461,7.624543511,Inf
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr18:18510898-52059136,9.926228852,13.98891678
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr2:21178113-87668206,8.010752056,11.88298628
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr3:60000-66170270,8.608474514,13.64425132
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr4:75452279-191044276,7.914150994,13.06452575
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr6:95830543-157559467,8.041977042,12.92517801
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr7:100606043-130154523,7.986890179,12.55309963
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr8:86726451-142766515,8.823455227,13.04398501
H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr9:92678796-133073060,11.36041498,12.49677688
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr1:3995268-13052998,9.009701212,12.47588121
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr10:18024675-38818835,9.590048163,13.14767477
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr10:51448845-125869472,9.76783529,11.82468092
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr11:96437584-134946516,11.14850667,13.93079548
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr12:37856694-109373470,9.400501669,12.58862686
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr12:7239876-34856694,9.203311691,12.14956722
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr13:19020000-86760324,9.481130078,11.23804297
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr14:19000000-107289540,8.163094501,12.54509826
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr15:29209443-82829645,8.5969745,10.45630508
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr16:46385801-88389383,8.457980433,13.29270573
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr17:34725848-62410760,7.924577899,13.09722518
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr17:62460760-77546461,7.793073702,Inf
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr18:18510898-52059136,8.980421838,14.09163137
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr2:21178113-87668206,7.942452942,12.00478414
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr3:60000-66170270,8.914957891,9.267524799
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr4:75452279-191044276,8.003883826,14.46507589
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr6:95830543-157559467,8.282154629,13.1798129
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr7:100606043-130154523,8.465481237,12.79250898
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr8:86726451-142766515,9.902070174,13.56540701
H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr9:92678796-133073060,10.35143908,12.19325266
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr1:3995268-13052998,9.183135183,12.46407926
H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr10:18024675-38818835,9.871760135,12.99514409
